from,to_type,to_name,gene_name
5803,UniProtKB reviewed (Swiss-Prot),P23471,PTPRZ1|||HTPZP2|||PTPRZ|||PTPRZ2|||PTPZ
219428,UniProtKB reviewed (Swiss-Prot),Q8NGL9,OR4C16
7091,UniProtKB reviewed (Swiss-Prot),Q04727,TLE4|||GRG4|||KIAA1261
6346,UniProtKB reviewed (Swiss-Prot),P22362,CCL1|||SCYA1
338,UniProtKB reviewed (Swiss-Prot),P04114,APOB
25930,UniProtKB reviewed (Swiss-Prot),Q9H3S7,PTPN23|||KIAA1471
5983,UniProtKB reviewed (Swiss-Prot),P40938,RFC3
1942,UniProtKB reviewed (Swiss-Prot),P20827,EFNA1|||EPLG1|||LERK1|||TNFAIP4
8021,UniProtKB reviewed (Swiss-Prot),P35658,NUP214|||CAIN|||CAN|||KIAA0023
6164,UniProtKB reviewed (Swiss-Prot),P49207,RPL34
115650,UniProtKB reviewed (Swiss-Prot),Q96RJ3,TNFRSF13C|||BAFFR|||BR3
9960,UniProtKB reviewed (Swiss-Prot),Q9Y6I4,USP3
2281,UniProtKB reviewed (Swiss-Prot),P68106,FKBP1B|||FKBP12.6|||FKBP1L|||FKBP9|||OTK4
9369,UniProtKB reviewed (Swiss-Prot),Q9HDB5,NRXN3|||KIAA0743
9369,UniProtKB reviewed (Swiss-Prot),Q9Y4C0,NRXN3|||C14orf60|||KIAA0743
23423,UniProtKB reviewed (Swiss-Prot),Q9Y3Q3,TMED3|||C15orf22
9027,UniProtKB reviewed (Swiss-Prot),Q9UHE5,NAT8|||CML1|||GLA|||TSC501
7110,UniProtKB reviewed (Swiss-Prot),P82094,TMF1|||ARA160
4753,UniProtKB reviewed (Swiss-Prot),Q99435,NELL2|||NRP2
3211,UniProtKB reviewed (Swiss-Prot),P14653,HOXB1|||HOX2I
64407,UniProtKB reviewed (Swiss-Prot),Q9NS28,RGS18|||RGS13
84316,UniProtKB reviewed (Swiss-Prot),Q9BRA0,NAA38|||LSMD1|||MAK31|||PFAAP2
9973,UniProtKB reviewed (Swiss-Prot),O14618,CCS
80349,UniProtKB reviewed (Swiss-Prot),Q9GZS3,SKIC8|||WDR61
93663,UniProtKB reviewed (Swiss-Prot),Q8N392,ARHGAP18
8915,UniProtKB reviewed (Swiss-Prot),O95999,BCL10|||CIPER|||CLAP
100131187,UniProtKB reviewed (Swiss-Prot),Q8NFU3,TSTD1|||KAT
80119,UniProtKB reviewed (Swiss-Prot),Q9H611,PIF1|||C15orf20
64978,UniProtKB reviewed (Swiss-Prot),Q96DV4,MRPL38
2645,UniProtKB reviewed (Swiss-Prot),P35557,GCK
26266,UniProtKB reviewed (Swiss-Prot),Q9UKG4,SLC13A4|||SUT1
51780,UniProtKB reviewed (Swiss-Prot),Q7LBC6,KDM3B|||C5orf7|||JHDM2B|||JMJD1B|||KIAA1082
1649,UniProtKB reviewed (Swiss-Prot),P35638,DDIT3|||CHOP|||CHOP10|||GADD153
53358,UniProtKB reviewed (Swiss-Prot),Q92529,SHC3|||NSHC|||SHCC
3099,UniProtKB reviewed (Swiss-Prot),P52789,HK2
6385,UniProtKB reviewed (Swiss-Prot),P31431,SDC4
821,UniProtKB reviewed (Swiss-Prot),P27824,CANX
10844,UniProtKB reviewed (Swiss-Prot),Q9BSJ2,TUBGCP2|||GCP2
55215,UniProtKB reviewed (Swiss-Prot),Q9NVI1,FANCI|||KIAA1794
9132,UniProtKB reviewed (Swiss-Prot),P56696,KCNQ4
8242,UniProtKB reviewed (Swiss-Prot),P41229,KDM5C|||DXS1272E|||JARID1C|||SMCX|||XE169
10062,UniProtKB reviewed (Swiss-Prot),Q13133,NR1H3|||LXRA
9097,UniProtKB reviewed (Swiss-Prot),P54578,USP14|||TGT
79047,UniProtKB reviewed (Swiss-Prot),Q96SI1,KCTD15
5063,UniProtKB reviewed (Swiss-Prot),O75914,PAK3|||OPHN3
1508,UniProtKB reviewed (Swiss-Prot),P07858,CTSB|||CPSB
55888,UniProtKB reviewed (Swiss-Prot),Q9P0L1,ZKSCAN7|||ZNF167|||ZNF448|||ZNF64
3695,UniProtKB reviewed (Swiss-Prot),P26010,ITGB7
23509,UniProtKB reviewed (Swiss-Prot),Q9H488,POFUT1|||FUT12|||KIAA0180
27000,UniProtKB reviewed (Swiss-Prot),Q99543,DNAJC2|||MPHOSPH11|||MPP11|||ZRF1
120892,UniProtKB reviewed (Swiss-Prot),Q5S007,LRRK2|||PARK8
57016,UniProtKB reviewed (Swiss-Prot),O60218,AKR1B10|||AKR1B11
64780,UniProtKB reviewed (Swiss-Prot),Q8TDZ2,MICAL1|||MICAL|||NICAL
8228,UniProtKB reviewed (Swiss-Prot),P41247,PNPLA4|||DXS1283E|||GS2
7373,UniProtKB reviewed (Swiss-Prot),Q05707,COL14A1|||UND
5440,UniProtKB reviewed (Swiss-Prot),P53803,POLR2K
55361,UniProtKB reviewed (Swiss-Prot),Q9BTU6,PI4K2A
256126,UniProtKB reviewed (Swiss-Prot),Q6PIF2,SYCE2|||CESC1
55176,UniProtKB reviewed (Swiss-Prot),Q9H9S3,SEC61A2
3664,UniProtKB reviewed (Swiss-Prot),O14896,IRF6
57552,UniProtKB reviewed (Swiss-Prot),Q6PIU2,NCEH1|||AADACL1|||KIAA1363
10247,UniProtKB reviewed (Swiss-Prot),P52758,RIDA|||HRSP12
2597,UniProtKB reviewed (Swiss-Prot),P04406,GAPDH|||GAPD
8560,UniProtKB reviewed (Swiss-Prot),O15121,DEGS1|||DES1|||MLD
54662,UniProtKB reviewed (Swiss-Prot),Q9NVG8,TBC1D13
56658,UniProtKB reviewed (Swiss-Prot),Q9HCM9,TRIM39|||RNF23|||TFP
128869,UniProtKB reviewed (Swiss-Prot),Q9H490,PIGU|||CDC91L1
51659,UniProtKB reviewed (Swiss-Prot),Q9Y248,GINS2|||PSF2
10493,UniProtKB reviewed (Swiss-Prot),Q99536,VAT1
10155,UniProtKB reviewed (Swiss-Prot),Q13263,TRIM28|||KAP1|||RNF96|||TIF1B
2099,UniProtKB reviewed (Swiss-Prot),P03372,ESR1|||ESR|||NR3A1
26027,UniProtKB reviewed (Swiss-Prot),Q8WXI4,ACOT11|||BFIT|||KIAA0707|||THEA
8346,UniProtKB reviewed (Swiss-Prot),P62807,H2BC4|||H2BC6|||H2BC7|||H2BC8|||H2BC10|||H2BFL|||HIST1H2BC|||H2BFH|||HIST1H2BE|||H2BFG|||HIST1H2BF|||H2BFA|||HIST1H2BG|||H2BFK|||HIST1H2BI
23768,UniProtKB reviewed (Swiss-Prot),O43155,FLRT2|||KIAA0405
51503,UniProtKB reviewed (Swiss-Prot),Q9P013,CWC15|||C11orf5
933,UniProtKB reviewed (Swiss-Prot),P20273,CD22|||SIGLEC2
54541,UniProtKB reviewed (Swiss-Prot),Q9NX09,DDIT4|||REDD1|||RTP801
3313,UniProtKB reviewed (Swiss-Prot),P38646,HSPA9|||GRP75|||HSPA9B|||mt-HSP70
155061,UniProtKB reviewed (Swiss-Prot),Q6NUN9,ZNF746|||PARIS
4921,UniProtKB reviewed (Swiss-Prot),Q16832,DDR2|||NTRKR3|||TKT|||TYRO10
22822,UniProtKB reviewed (Swiss-Prot),Q8WV24,PHLDA1|||PHRIP|||TDAG51
6041,UniProtKB reviewed (Swiss-Prot),Q05823,RNASEL|||RNS4
27237,UniProtKB reviewed (Swiss-Prot),Q5VV41,ARHGEF16|||EPHEXIN4|||NBR
6877,UniProtKB reviewed (Swiss-Prot),Q15542,TAF5|||TAF2D
440193,UniProtKB reviewed (Swiss-Prot),Q9P219,CCDC88C|||DAPLE|||KIAA1509
1738,UniProtKB reviewed (Swiss-Prot),P09622,DLD|||GCSL|||LAD|||PHE3
5718,UniProtKB reviewed (Swiss-Prot),O00232,PSMD12
27102,UniProtKB reviewed (Swiss-Prot),Q9BQI3,EIF2AK1|||HRI|||KIAA1369
51053,UniProtKB reviewed (Swiss-Prot),O75496,GMNN
116842,UniProtKB reviewed (Swiss-Prot),Q969E1,LEAP2
54429,UniProtKB reviewed (Swiss-Prot),Q9NYW4,TAS2R5
2559,UniProtKB reviewed (Swiss-Prot),Q16445,GABRA6
7587,UniProtKB reviewed (Swiss-Prot),P17032,ZNF37A|||KOX21|||ZNF37
64689,UniProtKB reviewed (Swiss-Prot),Q9BQQ3,GORASP1|||GOLPH5|||GRASP65
59338,UniProtKB reviewed (Swiss-Prot),Q9HB21,PLEKHA1|||TAPP1
10298,UniProtKB reviewed (Swiss-Prot),O96013,PAK4|||KIAA1142
130916,UniProtKB reviewed (Swiss-Prot),Q7Z6M4,MTERF4|||MTERFD2
10726,UniProtKB reviewed (Swiss-Prot),Q9Y266,NUDC
6238,UniProtKB reviewed (Swiss-Prot),Q9P2E9,RRBP1|||KIAA1398
329,UniProtKB reviewed (Swiss-Prot),Q13490,BIRC2|||API1|||MIHB|||RNF48
23075,UniProtKB reviewed (Swiss-Prot),Q9UH65,SWAP70|||KIAA0640
54908,UniProtKB reviewed (Swiss-Prot),Q96EA4,SPDL1|||CCDC99
84623,UniProtKB reviewed (Swiss-Prot),Q8IZU9,KIRREL3|||KIAA1867|||NEPH2
11151,UniProtKB reviewed (Swiss-Prot),P31146,CORO1A|||CORO1
7841,UniProtKB reviewed (Swiss-Prot),Q13724,MOGS|||GCS1
4296,UniProtKB reviewed (Swiss-Prot),Q16584,MAP3K11|||MLK3|||PTK1|||SPRK
51742,UniProtKB reviewed (Swiss-Prot),Q4LE39,ARID4B|||BRCAA1|||RBBP1L1|||RBP1L1|||SAP180
5788,UniProtKB reviewed (Swiss-Prot),P08575,PTPRC|||CD45
85291,UniProtKB reviewed (Swiss-Prot),Q9BYR5,KRTAP4-2|||KAP4.2|||KRTAP4.2
2683,UniProtKB reviewed (Swiss-Prot),P15291,B4GALT1|||GGTB2
285852,UniProtKB reviewed (Swiss-Prot),Q6UXN2,TREML4|||TLT4
3703,UniProtKB reviewed (Swiss-Prot),P46977,STT3A|||ITM1|||TMC
8797,UniProtKB reviewed (Swiss-Prot),O00220,TNFRSF10A|||APO2|||DR4|||TRAILR1
54732,UniProtKB reviewed (Swiss-Prot),Q9BVK6,TMED9|||GP25L2
81605,UniProtKB reviewed (Swiss-Prot),Q9BTM9,URM1|||C9orf74
284443,UniProtKB reviewed (Swiss-Prot),Q6ZR52,ZNF493
22845,UniProtKB reviewed (Swiss-Prot),Q9UPQ8,DOLK|||KIAA1094|||TMEM15
5018,UniProtKB reviewed (Swiss-Prot),Q15070,OXA1L
23314,UniProtKB reviewed (Swiss-Prot),Q9UPW6,SATB2|||KIAA1034
8774,UniProtKB reviewed (Swiss-Prot),Q99747,NAPG|||SNAPG
1080,UniProtKB reviewed (Swiss-Prot),P13569,CFTR|||ABCC7
27125,UniProtKB reviewed (Swiss-Prot),Q9UHB7,AFF4|||AF5Q31|||MCEF
6634,UniProtKB reviewed (Swiss-Prot),P62318,SNRPD3
22870,UniProtKB reviewed (Swiss-Prot),Q9UPN7,PPP6R1|||KIAA1115|||PP6R1|||SAPS1
7334,UniProtKB reviewed (Swiss-Prot),P61088,UBE2N|||BLU
1761,UniProtKB reviewed (Swiss-Prot),Q9Y5R6,DMRT1|||DMT1
65094,UniProtKB reviewed (Swiss-Prot),Q9H9V9,JMJD4
1387,UniProtKB reviewed (Swiss-Prot),Q92793,CREBBP|||CBP
55840,UniProtKB reviewed (Swiss-Prot),Q96CJ1,EAF2|||TRAITS
23650,UniProtKB reviewed (Swiss-Prot),Q14134,TRIM29|||ATDC
9950,UniProtKB reviewed (Swiss-Prot),Q8TBA6,GOLGA5|||RETII|||RFG5
57128,UniProtKB reviewed (Swiss-Prot),Q9HD34,LYRM4|||C6orf149|||ISD11
9354,UniProtKB reviewed (Swiss-Prot),Q14139,UBE4A|||KIAA0126
93107,UniProtKB reviewed (Swiss-Prot),Q8TDN1,KCNG4|||KCNG3
8481,UniProtKB reviewed (Swiss-Prot),O75665,OFD1|||CXorf5
389396,UniProtKB reviewed (Swiss-Prot),Q5SZD4,GLYATL3|||C6orf140
10238,UniProtKB reviewed (Swiss-Prot),P61962,DCAF7|||HAN11|||WDR68
56938,UniProtKB reviewed (Swiss-Prot),Q8WYA1,BMAL2|||ARNTL2|||BHLHE6|||CLIF|||MOP9|||PASD9
81930,UniProtKB reviewed (Swiss-Prot),Q8NI77,KIF18A
154796,UniProtKB reviewed (Swiss-Prot),Q4VCS5,AMOT|||KIAA1071
10133,UniProtKB reviewed (Swiss-Prot),Q96CV9,OPTN|||FIP2|||GLC1E|||HIP7|||HYPL|||NRP
57703,UniProtKB reviewed (Swiss-Prot),Q9HCG8,CWC22|||KIAA1604|||NCM
51752,UniProtKB reviewed (Swiss-Prot),Q9NZ08,ERAP1|||APPILS|||ARTS1|||KIAA0525
84340,UniProtKB reviewed (Swiss-Prot),Q969S9,GFM2|||EFG2
125061,UniProtKB reviewed (Swiss-Prot),Q63HM1,AFMID
6794,UniProtKB reviewed (Swiss-Prot),Q15831,STK11|||LKB1|||PJS
162417,UniProtKB reviewed (Swiss-Prot),Q8N159,NAGS
55914,UniProtKB reviewed (Swiss-Prot),Q96RT1,ERBIN|||ERBB2IP|||KIAA1225|||LAP2
3141,UniProtKB reviewed (Swiss-Prot),P50747,HLCS
617,UniProtKB reviewed (Swiss-Prot),Q9Y276,BCS1L|||BCS1
7056,UniProtKB reviewed (Swiss-Prot),P07204,THBD|||THRM
81567,UniProtKB reviewed (Swiss-Prot),Q8NBS9,TXNDC5|||TLP46
2632,UniProtKB reviewed (Swiss-Prot),Q04446,GBE1
3952,UniProtKB reviewed (Swiss-Prot),P41159,LEP|||OB|||OBS
9180,UniProtKB reviewed (Swiss-Prot),Q99650,OSMR|||OSMRB
738,UniProtKB reviewed (Swiss-Prot),Q9UID3,VPS51|||ANG2|||C11orf2|||C11orf3|||FFR
1007,UniProtKB reviewed (Swiss-Prot),Q9ULB4,CDH9
103,UniProtKB reviewed (Swiss-Prot),P55265,ADAR|||ADAR1|||DSRAD|||G1P1|||IFI4
57804,UniProtKB reviewed (Swiss-Prot),Q9HCU8,POLD4|||POLDS
6603,UniProtKB reviewed (Swiss-Prot),Q92925,SMARCD2|||BAF60B
1844,UniProtKB reviewed (Swiss-Prot),Q05923,DUSP2|||PAC1
4045,UniProtKB reviewed (Swiss-Prot),Q13449,LSAMP|||IGLON3|||LAMP
131450,UniProtKB reviewed (Swiss-Prot),Q8TD46,CD200R1|||CD200R|||CRTR2|||MOX2R|||OX2R
10423,UniProtKB reviewed (Swiss-Prot),O14735,CDIPT|||PIS|||PIS1
133522,UniProtKB reviewed (Swiss-Prot),Q86YN6,PPARGC1B|||PERC|||PGC1|||PGC1B|||PPARGC1
5923,UniProtKB reviewed (Swiss-Prot),Q13972,RASGRF1|||CDC25|||GNRP|||GRF1
377677,UniProtKB reviewed (Swiss-Prot),Q8N1Q1,CA13
27199,UniProtKB reviewed (Swiss-Prot),Q96P68,OXGR1|||GPR80|||GPR99|||P2RY15|||P2Y15
11097,UniProtKB reviewed (Swiss-Prot),O15504,NUP42|||CG1|||NUPL2
5163,UniProtKB reviewed (Swiss-Prot),Q15118,PDK1|||PDHK1
6421,UniProtKB reviewed (Swiss-Prot),P23246,SFPQ|||PSF
22880,UniProtKB reviewed (Swiss-Prot),Q9Y6X9,MORC2|||KIAA0852|||ZCWCC1
2719,UniProtKB reviewed (Swiss-Prot),P51654,GPC3|||OCI5
22861,UniProtKB reviewed (Swiss-Prot),Q9C000,NLRP1|||CARD7|||DEFCAP|||KIAA0926|||NAC|||NALP1
4597,UniProtKB reviewed (Swiss-Prot),P53602,MVD|||MPD
3815,UniProtKB reviewed (Swiss-Prot),P10721,KIT|||SCFR
1365,UniProtKB reviewed (Swiss-Prot),O15551,CLDN3|||C7orf1|||CPETR2
8409,UniProtKB reviewed (Swiss-Prot),Q9UBK9,UXT
4709,UniProtKB reviewed (Swiss-Prot),O43676,NDUFB3
55611,UniProtKB reviewed (Swiss-Prot),Q96FW1,OTUB1|||OTB1|||OTU1
78999,UniProtKB reviewed (Swiss-Prot),Q6PJG9,LRFN4|||SALM3
3690,UniProtKB reviewed (Swiss-Prot),P05106,ITGB3|||GP3A
23481,UniProtKB reviewed (Swiss-Prot),O00541,PES1
27042,UniProtKB reviewed (Swiss-Prot),Q68CQ4,UTP25|||C1orf107|||DEF|||DIEXF
9657,UniProtKB reviewed (Swiss-Prot),Q15051,IQCB1|||KIAA0036|||NPHP5
7392,UniProtKB reviewed (Swiss-Prot),Q15853,USF2|||BHLHB12
6612,UniProtKB reviewed (Swiss-Prot),P55854,SUMO3|||SMT3A|||SMT3H1
10458,UniProtKB reviewed (Swiss-Prot),Q9UQB8,BAIAP2
65988,UniProtKB reviewed (Swiss-Prot),Q9BV97,ZNF747
9411,UniProtKB reviewed (Swiss-Prot),Q52LW3,ARHGAP29|||PARG1
8078,UniProtKB reviewed (Swiss-Prot),P45974,USP5|||ISOT
10120,UniProtKB reviewed (Swiss-Prot),P42025,ACTR1B|||CTRN2
56937,UniProtKB reviewed (Swiss-Prot),Q969W9,PMEPA1|||STAG1|||TMEPAI
8443,UniProtKB reviewed (Swiss-Prot),O15228,GNPAT|||DAPAT|||DHAPAT
10672,UniProtKB reviewed (Swiss-Prot),Q14344,GNA13
2188,UniProtKB reviewed (Swiss-Prot),Q9NPI8,FANCF
121457,UniProtKB reviewed (Swiss-Prot),Q70UQ0,IKBIP|||IKIP
26716,UniProtKB reviewed (Swiss-Prot),Q9GZK4,OR2H1|||OR2H6|||OR2H8
8720,UniProtKB reviewed (Swiss-Prot),Q14703,MBTPS1|||KIAA0091|||S1P|||SKI1
7549,UniProtKB reviewed (Swiss-Prot),Q9BSG1,ZNF2|||ZNF661
3192,UniProtKB reviewed (Swiss-Prot),Q00839,HNRNPU|||C1orf199|||HNRPU|||SAFA|||U21.1
5859,UniProtKB reviewed (Swiss-Prot),P47897,QARS1|||QARS
2118,UniProtKB reviewed (Swiss-Prot),P43268,ETV4|||E1AF|||PEA3
2026,UniProtKB reviewed (Swiss-Prot),P09104,ENO2
5172,UniProtKB reviewed (Swiss-Prot),O43511,SLC26A4|||PDS
221,UniProtKB reviewed (Swiss-Prot),P43353,ALDH3B1|||ALDH7
10765,UniProtKB reviewed (Swiss-Prot),Q9UGL1,KDM5B|||JARID1B|||PLU1|||RBBP2H1
7710,UniProtKB reviewed (Swiss-Prot),Q13106,ZNF154|||KIAA2003
1103,UniProtKB reviewed (Swiss-Prot),P28329,CHAT
5709,UniProtKB reviewed (Swiss-Prot),O43242,PSMD3
5527,UniProtKB reviewed (Swiss-Prot),Q13362,PPP2R5C|||KIAA0044
1723,UniProtKB reviewed (Swiss-Prot),Q02127,DHODH
64708,UniProtKB reviewed (Swiss-Prot),Q9H9Q2,COPS7B|||CSN7B
283111,UniProtKB reviewed (Swiss-Prot),Q9H2C8,OR51V1|||OR51A12
7201,UniProtKB reviewed (Swiss-Prot),P34981,TRHR
6817,UniProtKB reviewed (Swiss-Prot),P50225,SULT1A1|||STP|||STP1
2671,UniProtKB reviewed (Swiss-Prot),P55789,GFER|||ALR|||HERV1|||HPO
5479,UniProtKB reviewed (Swiss-Prot),P23284,PPIB|||CYPB
255488,UniProtKB reviewed (Swiss-Prot),Q7Z419,RNF144B|||IBRDC2|||P53RFP
7852,UniProtKB reviewed (Swiss-Prot),P61073,CXCR4
5885,UniProtKB reviewed (Swiss-Prot),O60216,RAD21|||HR21|||KIAA0078|||NXP1|||SCC1
11218,UniProtKB reviewed (Swiss-Prot),Q9UHI6,DDX20|||DP103|||GEMIN3
8832,UniProtKB reviewed (Swiss-Prot),Q9UIB8,CD84|||SLAMF5
57473,UniProtKB reviewed (Swiss-Prot),Q96KM6,ZNF512B|||KIAA1196
8941,UniProtKB reviewed (Swiss-Prot),Q13319,CDK5R2|||NCK5AI
9871,UniProtKB reviewed (Swiss-Prot),O94855,SEC24D|||KIAA0755
58508,UniProtKB reviewed (Swiss-Prot),Q8NEZ4,KMT2C|||HALR|||KIAA1506|||MLL3
84246,UniProtKB reviewed (Swiss-Prot),Q9BTT4,MED10
11340,UniProtKB reviewed (Swiss-Prot),Q96B26,EXOSC8|||OIP2|||RRP43
64801,UniProtKB reviewed (Swiss-Prot),Q9H2C2,ARV1
1122,UniProtKB reviewed (Swiss-Prot),P26374,CHML|||REP2
4900,UniProtKB reviewed (Swiss-Prot),Q92686,NRGN
51765,UniProtKB reviewed (Swiss-Prot),Q9P289,STK26|||MASK|||MST4
5728,UniProtKB reviewed (Swiss-Prot),P60484,PTEN|||MMAC1|||TEP1
1959,UniProtKB reviewed (Swiss-Prot),P11161,EGR2|||KROX20
1809,UniProtKB reviewed (Swiss-Prot),Q14195,DPYSL3|||CRMP4|||DRP3|||ULIP|||ULIP1
137075,UniProtKB reviewed (Swiss-Prot),Q96B33,CLDN23
4686,UniProtKB reviewed (Swiss-Prot),Q09161,NCBP1|||CBP80|||NCBP
9110,UniProtKB reviewed (Swiss-Prot),Q9NYA4,MTMR4|||KIAA0647|||ZFYVE11
2562,UniProtKB reviewed (Swiss-Prot),P28472,GABRB3
9334,UniProtKB reviewed (Swiss-Prot),O43286,B4GALT5
4140,UniProtKB reviewed (Swiss-Prot),P27448,MARK3|||CTAK1|||EMK2
968,UniProtKB reviewed (Swiss-Prot),P34810,CD68
7494,UniProtKB reviewed (Swiss-Prot),P17861,XBP1|||TREB5|||XBP2
4054,UniProtKB reviewed (Swiss-Prot),Q9NS15,LTBP3
118460,UniProtKB reviewed (Swiss-Prot),Q5RKV6,EXOSC6|||MTR3
80036,UniProtKB reviewed (Swiss-Prot),Q9HCF6,TRPM3|||KIAA1616|||LTRPC3
10653,UniProtKB reviewed (Swiss-Prot),O43291,SPINT2|||HAI2|||KOP
171546,UniProtKB reviewed (Swiss-Prot),Q969W0,SPTSSA|||C14orf147|||SSSPTA
4281,UniProtKB reviewed (Swiss-Prot),O15344,MID1|||FXY|||RNF59|||TRIM18|||XPRF
1477,UniProtKB reviewed (Swiss-Prot),Q05048,CSTF1
3738,UniProtKB reviewed (Swiss-Prot),P22001,KCNA3|||HGK5
55630,UniProtKB reviewed (Swiss-Prot),Q6P5W5,SLC39A4|||ZIP4
509,UniProtKB reviewed (Swiss-Prot),P36542,ATP5F1C|||ATP5C|||ATP5C1|||ATP5CL1
50836,UniProtKB reviewed (Swiss-Prot),Q9NYW2,TAS2R8
1069,UniProtKB reviewed (Swiss-Prot),P41208,CETN2|||CALT|||CEN2
1161,UniProtKB reviewed (Swiss-Prot),Q13216,ERCC8|||CKN1|||CSA
3659,UniProtKB reviewed (Swiss-Prot),P10914,IRF1
84681,UniProtKB reviewed (Swiss-Prot),Q9BX68,HINT2
1956,UniProtKB reviewed (Swiss-Prot),P00533,EGFR|||ERBB|||ERBB1|||HER1
9031,UniProtKB reviewed (Swiss-Prot),Q9UIG0,BAZ1B|||WBSC10|||WBSCR10|||WBSCR9|||WSTF
89910,UniProtKB reviewed (Swiss-Prot),Q7Z3V4,UBE3B
53615,UniProtKB reviewed (Swiss-Prot),O95983,MBD3
25880,UniProtKB reviewed (Swiss-Prot),Q96B77,TMEM186|||C16orf51
64802,UniProtKB reviewed (Swiss-Prot),Q9HAN9,NMNAT1|||NMNAT
6118,UniProtKB reviewed (Swiss-Prot),P15927,RPA2|||REPA2|||RPA32|||RPA34
2103,UniProtKB reviewed (Swiss-Prot),O95718,ESRRB|||ERRB2|||ESRL2|||NR3B2
4211,UniProtKB reviewed (Swiss-Prot),O00470,MEIS1
80005,UniProtKB reviewed (Swiss-Prot),Q9H7D0,DOCK5
2920,UniProtKB reviewed (Swiss-Prot),P19875,CXCL2|||GRO2|||GROB|||MIP2A|||SCYB2
5141,UniProtKB reviewed (Swiss-Prot),P27815,PDE4A|||DPDE2
374969,UniProtKB reviewed (Swiss-Prot),Q8N300,SVBP|||CCDC23
57556,UniProtKB reviewed (Swiss-Prot),Q9H2E6,SEMA6A|||KIAA1368|||SEMAQ
3429,UniProtKB reviewed (Swiss-Prot),P40305,IFI27
26,UniProtKB reviewed (Swiss-Prot),P19801,AOC1|||ABP1|||DAO1
8794,UniProtKB reviewed (Swiss-Prot),O14798,TNFRSF10C|||DCR1|||LIT|||TRAILR3|||TRID
2664,UniProtKB reviewed (Swiss-Prot),P31150,GDI1|||GDIL|||OPHN2|||RABGDIA|||XAP4
57508,UniProtKB reviewed (Swiss-Prot),Q9H0H0,INTS2|||KIAA1287
9616,UniProtKB reviewed (Swiss-Prot),Q9UBF6,RNF7|||RBX2|||ROC2|||SAG
51143,UniProtKB reviewed (Swiss-Prot),Q9Y6G9,DYNC1LI1|||DNCLI1
2064,UniProtKB reviewed (Swiss-Prot),P04626,ERBB2|||HER2|||MLN19|||NEU|||NGL
5585,UniProtKB reviewed (Swiss-Prot),Q16512,PKN1|||PAK1|||PKN|||PRK1|||PRKCL1
80196,UniProtKB reviewed (Swiss-Prot),Q969K3,RNF34
3122,UniProtKB reviewed (Swiss-Prot),P01903,HLA-DRA|||HLA-DRA1
54998,UniProtKB reviewed (Swiss-Prot),Q9NWT8,AURKAIP1|||AIP|||AKIP|||MRPS38
92912,UniProtKB reviewed (Swiss-Prot),Q8WVN8,UBE2Q2
7767,UniProtKB reviewed (Swiss-Prot),Q9NZL3,ZNF224|||BMZF2|||KOX22|||ZNF233|||ZNF255|||ZNF27
2294,UniProtKB reviewed (Swiss-Prot),Q12946,FOXF1|||FKHL5|||FREAC1
5305,UniProtKB reviewed (Swiss-Prot),P48426,PIP4K2A|||PI5P4KA|||PIP5K2|||PIP5K2A
4869,UniProtKB reviewed (Swiss-Prot),P06748,NPM1|||NPM
23149,UniProtKB reviewed (Swiss-Prot),O14526,FCHO1|||KIAA0290
3304,UniProtKB reviewed (Swiss-Prot),P0DMV8,HSPA1A|||HSP72|||HSPA1|||HSX70
3304,UniProtKB reviewed (Swiss-Prot),P0DMV9,HSPA1B|||HSP72
57761,UniProtKB reviewed (Swiss-Prot),Q96RU7,TRIB3|||C20orf97|||NIPK|||SKIP3|||TRB3
91442,UniProtKB reviewed (Swiss-Prot),Q9BTP7,FAAP24|||C19orf40
402135,UniProtKB reviewed (Swiss-Prot),Q8NHB8,OR5K2
392636,UniProtKB reviewed (Swiss-Prot),Q6ZNB7,AGMO|||TMEM195
9817,UniProtKB reviewed (Swiss-Prot),Q14145,KEAP1|||INRF2|||KIAA0132|||KLHL19
286887,UniProtKB reviewed (Swiss-Prot),P48668,KRT6C|||KRT6E
57020,UniProtKB reviewed (Swiss-Prot),Q7Z3J2,VPS35L|||C16orf62
4862,UniProtKB reviewed (Swiss-Prot),Q99743,NPAS2|||BHLHE9|||MOP4|||PASD4
4939,UniProtKB reviewed (Swiss-Prot),P29728,OAS2
10695,UniProtKB reviewed (Swiss-Prot),Q9BT09,CNPY3|||CTG4A|||ERDA5|||PRAT4A|||TNRC5
6891,UniProtKB reviewed (Swiss-Prot),Q03519,TAP2|||ABCB3|||PSF2|||RING11|||Y1
7124,UniProtKB reviewed (Swiss-Prot),P01375,TNF|||TNFA|||TNFSF2
898,UniProtKB reviewed (Swiss-Prot),P24864,CCNE1|||CCNE
10159,UniProtKB reviewed (Swiss-Prot),O75787,ATP6AP2|||ATP6IP2|||CAPER|||ELDF10
1653,UniProtKB reviewed (Swiss-Prot),Q92499,DDX1
7249,UniProtKB reviewed (Swiss-Prot),P49815,TSC2|||TSC4
2729,UniProtKB reviewed (Swiss-Prot),P48506,GCLC|||GLCL|||GLCLC
11325,UniProtKB reviewed (Swiss-Prot),Q86XP3,DDX42
80110,UniProtKB reviewed (Swiss-Prot),Q8N883,ZNF614
49,UniProtKB reviewed (Swiss-Prot),P10323,ACR|||ACRS
126969,UniProtKB reviewed (Swiss-Prot),Q8N4M1,SLC44A3|||CTL3
